ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202112,모닥치기,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.17,4.02,0.02,0.26,0.11,1.6,-0.39,1.6,다다10b00a
202112,소락,제주시,이도2동,제주시 동지역,한식,가정식,0.33,0.42,0,0.02,0.03,0.16,-0.12,0.16,다다10b00a
202112,카페클라츠,제주시,이도2동,제주시 동지역,음료,커피,0.5,0.42,0.01,0.18,0.05,0.3,-0.2,0.3,다다10b00a
202112,아이딜,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.16,0.75,0,0.03,0.01,0.29,-0.12,0.29,다다10b00a
202112,백색소음,제주시,이도2동,제주시 동지역,한식,가정식,0.19,0.75,0,0.03,0.02,0.29,-0.07,0.29,다다10b00a
202112,이삭토스트제주중앙여고점,제주시,이도2동,제주시 동지역,간식,샌드위치/토스트,0.76,3.35,0.01,0.11,0.07,1.25,-0.08,1.25,다다10b00a
202112,우돈채,제주시,이도2동,제주시 동지역,한식,돼지고기,0.77,0.64,0,0.02,0.07,0.24,-0.05,0.24,다다10b00a
202112,바르다김선생이도점,제주시,이도2동,제주시 동지역,간식,분식,1.62,5.27,0.01,0.23,0.15,2.02,-1.14,2.02,다다10b00a
202112,청년다방이도점,제주시,이도2동,제주시 동지역,음료,커피,1.84,3.26,0.01,0.13,0.17,1.24,-0.23,1.24,다다10b00a
202112,호호분식,제주시,이도2동,제주시 동지역,간식,분식,0.03,0.42,0,0,0,0.14,-0.1,0.14,다다10b00a
202112,아라찐빵,제주시,이도2동,제주시 동지역,한식,베이커리,0.94,1.56,0,0.02,0.08,0.56,-0.19,0.56,다다10b00a
202112,까르르 하우스,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.14,0.67,0,0.01,0.01,0.24,-0.24,0.24,다다10b00a
202112,백일동파스타,제주시,이도2동,제주시 동지역,양식,스테이크,0.08,0.08,0.01,0.04,0.02,0.07,-0.03,0.07,다다10b00a
202112,한마음정육식당이도점,제주시,이도2동,제주시 동지역,한식,고기,1.81,1.34,0.02,0.09,0.17,0.54,-0.41,0.54,다다10b00a
202112,제호,제주시,이도2동,제주시 동지역,아시아음식,일식,2.74,0.75,0.06,0.08,0.29,0.33,-0.04,0.33,다다10b00a
202112,무스비,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.39,0.36,0.02,0.03,0.05,0.15,-0.11,0.15,다다10b00a
202112,국수한상,제주시,이도2동,제주시 동지역,한식,면류,0.18,0.47,0,0.08,0.02,0.23,-0.16,0.23,다다10b00a
202112,이도국밥,제주시,이도2동,제주시 동지역,한식,국밥,0.82,2.43,0.01,0.11,0.08,0.93,-0.26,0.93,다다10b00a
202112,호이안로스터리제주,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.29,0.25,0,0.02,0.02,0.11,-0.08,0.11,다다10b00a
202112,마켓꼰비니,제주시,이도2동,제주시 동지역,주점및주류판매,주류,1.49,1.03,0,0.02,0.13,0.37,0.17,0.37,다다10b00a
202112,엘스테이,제주시,이도2동,제주시 동지역,음료,커피,0.35,1.51,0,0.09,0.03,0.6,-0.12,0.6,다다10b00a
202112,컴포즈커피 제주이도점,제주시,이도2동,제주시 동지역,음료,커피,0.57,5.97,0.01,0.55,0.06,2.53,-0.81,2.53,다다10b00a
202112,모코지,제주시,이도2동,제주시 동지역,간식,베이커리,0.86,5.77,0.01,0.29,0.08,2.24,-0.18,2.24,다다10b00a
202112,신전떡볶이,제주시,이도2동,제주시 동지역,간식,분식,0.77,2.59,0.01,0.14,0.07,1.02,-0.16,1.02,다다10b00a
202112,중앙먹돌,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.49,1.4,0.02,0.1,0.14,0.57,-0.19,0.57,다다10b00a
202112,고향각재기,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.54,1.06,0,0.06,0.05,0.41,-0.07,0.41,다다10b00a
202112,갓식빵중앙여고점,제주시,이도2동,제주시 동지역,간식,베이커리,0.19,0.83,0,0.02,0.02,0.31,-0.06,0.31,다다10b00a
202112,돌담애분식,제주시,이도2동,제주시 동지역,간식,분식,0.39,1.36,0,0.06,0.04,0.52,0,0.52,다다10b00a
202112,싱싱프루츠,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.43,0.7,0,0.03,0.04,0.27,0.04,0.27,다다10b00a
202112,순풍해장국이도점,제주시,이도2동,제주시 동지역,한식,해장국,1.35,2.99,0.02,0.14,0.13,1.15,-0.32,1.15,다다10b00a
202112,달빛에 구운고등어제주점,제주시,이도2동,제주시 동지역,한식,가정식,1.3,1.98,0.05,0.31,0.16,0.95,-0.11,0.95,다다10b00a
202112,못난이꽈배기제주이도점,제주시,이도2동,제주시 동지역,간식,베이커리,0.35,1.81,0,0.02,0.03,0.64,-0.16,0.64,다다10b00a
202112,이만갑,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.41,0.53,0.01,0.04,0.04,0.22,0,0.22,다다10b00a
202112,한나스토리,제주시,이도2동,제주시 동지역,한식,가정식,0.07,0.08,0,0,0.01,0.03,-0.01,0.03,다다10b00a
202112,빽다방 제주중앙여고점,제주시,이도2동,제주시 동지역,음료,커피,0.91,7,0.01,0.45,0.08,2.8,0.12,2.8,다다10b00a
202112,로타리김밥중앙여고점,제주시,이도2동,제주시 동지역,한식,분식,0.12,0.33,0,0.01,0.01,0.12,-0.12,0.12,다다10b00a
202112,채선당샤브보트제주센트럴점,제주시,이도2동,제주시 동지역,한식,샤브샤브,0.59,1.03,0.01,0.09,0.06,0.43,-0.42,0.43,다다10b00a
202112,김밥천국이도점,제주시,이도2동,제주시 동지역,간식,분식,3.26,10.26,0.03,0.68,0.3,4.12,-4.12,4.12,다다10b00a
202112,투하드 투비쿨,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.85,2.51,0.02,0.34,0.09,1.15,-0.72,1.15,다다10b00a
202112,부향순죽이도점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.22,0.5,0,0,0.02,0.17,-0.07,0.17,다다10b00a
202112,걸작떡볶이,제주시,이도2동,제주시 동지역,간식,분식,0.33,0.58,0,0,0.03,0.2,0.03,0.2,다다10b00a
202112,청춘감성쌀핫도그제주법원점,제주시,이도2동,제주시 동지역,간식,베이커리,0.11,0.92,0,0.01,0.01,0.33,-0.13,0.33,다다10b00a
202112,한짓골갈비,제주시,이도2동,제주시 동지역,한식,갈비,2.52,1.31,0,0.01,0.21,0.46,-0.17,0.46,다다10b00a
202112,봄봄 제주중앙여고점,제주시,이도2동,제주시 동지역,한식,커피,0.22,2.26,0,0.13,0.02,0.89,-0.12,0.89,다다10b00a
202112,파스쿠찌제주이도점,제주시,이도2동,제주시 동지역,음료,커피,1.36,4.72,0.01,0.12,0.12,1.73,-0.63,1.73,다다10b00a
202112,스케치,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.56,0.39,0,0,0.05,0.14,-0.07,0.14,다다10b00a
202112,소담히로,제주시,이도2동,제주시 동지역,아시아음식,중식,0.43,0.9,0.01,0.11,0.04,0.4,-0.19,0.4,다다10b00a
202112,행복미가,제주시,이도2동,제주시 동지역,한식,가정식,1.47,1.78,0.01,0.08,0.13,0.68,-0.14,0.68,다다10b00a
202112,청양양복점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.42,1.23,0.02,0.21,0.05,0.61,-0.45,0.61,다다10b00a
202112,우연해,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.01,0.05,0,0.08,0,0.09,-0.09,0.09,다다10b00a
202112,주먹이네,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.1,0.64,0,0,0.01,0.22,-0.06,0.22,다다10b00a
202112,카페 정관헌,제주시,이도2동,제주시 동지역,음료,커피,0.41,1.48,0.01,0.12,0.04,0.61,0.06,0.61,다다10b00a
202112,토크쇼이도점,제주시,이도2동,제주시 동지역,주점및주류판매,꼬치구이,0.03,0.03,0.01,0.01,0.01,0.02,0,0.02,다다10b00a
202112,티쉑프로틴,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.01,0.03,0,0,0,0.01,-0.01,0.01,다다10b00a
202112,테이크썸윌리,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.39,1.93,0,0.09,0.04,0.74,-0.74,0.74,다다10b00a
202112,난타오천법원점,제주시,이도2동,제주시 동지역,패스트푸드,피자,0.36,0.7,0,0.04,0.03,0.28,-0.03,0.28,다다10b00a
202112,우경해장국,제주시,이도2동,제주시 동지역,한식,해장국,0.73,1.03,0.02,0.09,0.08,0.43,-0.22,0.43,다다10b00a
202112,에이바우트커피 중앙여고점,제주시,이도2동,제주시 동지역,음료,커피,2.31,17.46,0.03,1.18,0.22,7.02,-1.89,7.02,다다10b00a
202112,광평도새기촌본점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.3,0.11,0.26,0.49,0.28,0.46,-0.03,0.46,다다10b00a
202112,마이티커피,제주시,이도2동,제주시 동지역,한식,커피,0.44,2.76,0.01,0.29,0.04,1.2,0.01,1.2,다다10b00a
202112,인챠이,제주시,이도2동,제주시 동지역,아시아음식,중식,0.5,0.64,0,0.02,0.04,0.24,-0.24,0.24,다다10b00a
202112,뽕글랑,제주시,이도2동,제주시 동지역,간식,베이커리,1,2.06,0.04,0.34,0.12,1,-0.52,1,다다10b00a
202112,시월,제주시,이도2동,제주시 동지역,한식,가정식,1.28,2.2,0.03,0.2,0.14,0.93,-0.15,0.93,다다10b00a
202112,베이크 띵스 베럴 (Bake things better),제주시,이도2동,제주시 동지역,간식,베이커리,0.16,0.64,0,0.03,0.02,0.25,0,0.25,다다10b00a
202112,버거앤프라이즈중앙여고점,제주시,이도2동,제주시 동지역,패스트푸드,햄버거,0.27,0.78,0,0.07,0.03,0.33,-0.02,0.33,다다10b00a
202112,불타는여고24시떡볶이중앙여고점,제주시,이도2동,제주시 동지역,간식,분식,0.31,0.7,0.01,0.06,0.04,0.29,-0.07,0.29,다다10b00a
202112,써드밋가배,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.88,1.23,0.01,0.04,0.08,0.46,-0.18,0.46,다다10b00a
202112,포베이이도점,제주시,이도2동,제주시 동지역,아시아음식,동남아/인도음식,1.57,2.51,0.01,0.08,0.14,0.93,-0.07,0.93,다다10b00a
202112,(주)피자알볼로 제주점,제주시,이도2동,제주시 동지역,패스트푸드,피자,1.5,2.18,0.01,0.1,0.14,0.84,-0.17,0.84,다다10b00a
202112,요기소바이도점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.07,0.17,0,0,0.01,0.06,-0.06,0.06,다다10b00a
202112,티아모,제주시,이도2동,제주시 동지역,한식,가정식,0.12,0.31,0,0,0.01,0.11,-0.11,0.11,다다10b00a
202112,멘,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.29,0.56,0,0.04,0.03,0.23,-0.11,0.23,다다10b00a
202112,두더지식당제주,제주시,이도2동,제주시 동지역,양식,양식,0.9,0.86,0.01,0.03,0.08,0.33,0,0.33,다다10b00a
202112,대궁갈비,제주시,건입동,제주시 동지역,한식,갈비,1.57,1.03,0.02,0.06,0.15,0.4,-0.06,0.4,다다10b03a
202112,모음해장국,제주시,건입동,제주시 동지역,한식,해장국,0.97,1.64,0,0.01,0.08,0.58,-0.33,0.58,다다10b03a
202112,신동양,제주시,건입동,제주시 동지역,아시아음식,중식,0.32,0.83,0,0.04,0.03,0.33,-0.17,0.33,다다10b03a
202112,수리조아라,제주시,건입동,제주시 동지역,한식,단품요리 전문,0.37,0.39,0,0,0.03,0.14,0.02,0.14,다다10b03a
202112,나이스,제주시,건입동,제주시 동지역,양식,양식,0.42,0.08,0,0,0.03,0.03,-0.02,0.03,다다10b03a
202112,꽃진미,제주시,건입동,제주시 동지역,한식,가정식,0.55,1.06,0.02,0.2,0.06,0.54,-0.19,0.54,다다10b03a
202112,사라봉진가네해장국,제주시,건입동,제주시 동지역,한식,해장국,0.16,0.42,0,0.01,0.01,0.15,-0.08,0.15,다다10b03a
202112,금항아리,제주시,건입동,제주시 동지역,한식,가정식,0.24,0.53,0,0.04,0.02,0.22,-0.09,0.22,다다10b03a
202112,우도흑돼지,제주시,건입동,제주시 동지역,한식,돼지고기,0.24,0.14,0.02,0.04,0.04,0.09,-0.02,0.09,다다10b03a
202112,수빈이네제주밥상,제주시,건입동,제주시 동지역,한식,가정식,0.86,1.78,0.01,0.13,0.09,0.73,-0.46,0.73,다다10b03a
202112,해동이네,제주시,건입동,제주시 동지역,한식,가정식,0.75,1.7,0.02,0.19,0.08,0.75,-0.24,0.75,다다10b03a
202112,사라봉보양탕,제주시,건입동,제주시 동지역,한식,가정식,0.22,0.25,0.01,0.02,0.03,0.11,-0.02,0.11,다다10b03a
202112,오솔길,제주시,건입동,제주시 동지역,한식,가정식,0.05,0.05,0.01,0.04,0.01,0.06,0.01,0.06,다다10b03a
202112,르부이부이,제주시,건입동,제주시 동지역,한식,가정식,0.57,0.2,0.09,0.17,0.14,0.21,-0.11,0.21,다다10b03a
202112,다연이네,제주시,건입동,제주시 동지역,한식,커피,0.1,0.17,0,0,0.01,0.06,-0.05,0.06,다다10b03a
202112,질레,제주시,건입동,제주시 동지역,한식,가정식,0.55,0.95,0.04,0.16,0.09,0.46,-0.46,0.46,다다10b03a
202112,들물갈비,제주시,건입동,제주시 동지역,한식,갈비,0.21,0.14,0,0.01,0.02,0.06,0.04,0.06,다다10b03a
202112,어하영,제주시,건입동,제주시 동지역,한식,단품요리 전문,0.02,0.03,0,0,0,0.01,0.03,0.01,다다10b03a
202112,옥돈지,제주시,건입동,제주시 동지역,한식,돼지고기,0.03,0.11,0,0,0,0.04,-0.04,0.04,다다10b03a
202112,조약돌,제주시,건입동,제주시 동지역,한식,가정식,0.98,1.36,0.02,0.12,0.1,0.58,-0.1,0.58,다다10b03a
202112,동대반점,제주시,건입동,제주시 동지역,아시아음식,중식,0.03,0.08,0,0,0,0.03,-0.01,0.03,다다10b03a
202112,제주어물,제주시,일도2동,제주시 동지역,한식,회,0.08,0.05,0,0,0.01,0.02,-0.01,0.02,다다10b02a
202112,로얄양과,제주시,일도2동,제주시 동지역,간식,베이커리,0.05,0.25,0,0,0,0.09,0.04,0.09,다다10b02a
202112,예담분식,제주시,일도2동,제주시 동지역,한식,분식,0.02,0.05,0,0,0,0.02,-0.01,0.02,다다10b02a
202112,돌하루방식당,제주시,일도2동,제주시 동지역,한식,가정식,0.78,0.98,0.05,0.38,0.12,0.66,-0.21,0.66,다다10b02a
202112,제주태원,제주시,일도2동,제주시 동지역,한식,가정식,1.72,0.75,0.01,0.03,0.15,0.29,-0.07,0.29,다다10b02a
202112,왕수네,제주시,일도2동,제주시 동지역,간식,베이커리,0.13,0.31,0,0.03,0.01,0.14,0.06,0.14,다다10b02a
202112,추억만들기,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.1,0.11,0,0,0.01,0.04,0,0.04,다다10b02a
202112,인화골,제주시,일도2동,제주시 동지역,한식,가정식,0.02,0.05,0,0.01,0,0.03,-0.02,0.03,다다10b02a
202112,올레제주축산정육식당,제주시,일도2동,제주시 동지역,한식,고기,0.3,0.17,0,0.01,0.03,0.07,-0.01,0.07,다다10b02a
202112,사거리포차,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.35,0.25,0,0,0.03,0.09,-0.08,0.09,다다10b02a
202112,맛짱김밥인제점,제주시,일도2동,제주시 동지역,간식,분식,0.49,2.09,0.01,0.12,0.05,0.83,-0.29,0.83,다다10b02a
202112,두찜제주일도점,제주시,일도2동,제주시 동지역,한식,가정식,0.72,0.92,0.01,0.08,0.07,0.38,0.02,0.38,다다10b02a
202112,고기진심,제주시,일도2동,제주시 동지역,간식,분식,0.05,0.05,0,0,0,0.02,-0.02,0.02,다다10b02a
202112,이야기가 있는 풍경,제주시,일도2동,제주시 동지역,양식,양식,0.12,0.05,0,0,0.01,0.02,-0.01,0.02,다다10b02a
202112,정칠공팔공,제주시,일도2동,제주시 동지역,한식,가정식,0,0,0.01,0.01,0.01,0.01,0.01,0.01,다다10b02a
202112,동고량,제주시,일도2동,제주시 동지역,한식,가정식,0.08,0.11,0.03,0.22,0.04,0.23,-0.23,0.23,다다10b02a
202112,돈삼촌,제주시,일도2동,제주시 동지역,한식,돼지고기,0.65,0.36,0,0.02,0.06,0.14,-0.05,0.14,다다10b02a
202112,노가리점빵,제주시,일도2동,제주시 동지역,한식,베이커리,0.26,0.36,0,0,0.02,0.12,-0.04,0.12,다다10b02a
202112,배터지는생동까스인화점,제주시,일도2동,제주시 동지역,간식,분식,0.21,0.36,0,0,0.02,0.12,-0.01,0.12,다다10b02a
202112,삼도미쯔모모제주점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.55,0.22,0.04,0.08,0.08,0.14,-0.09,0.14,다다10b02a
202112,허브로틴하우스,제주시,일도2동,제주시 동지역,음료,커피,0.14,0.53,0,0,0.01,0.18,-0.18,0.18,다다10b02a
202112,부가네얼큰이인제점,제주시,일도2동,제주시 동지역,한식,가정식,0.88,0.86,0,0.02,0.08,0.32,-0.11,0.32,다다10b02a
202112,에이바우트커피 인화점,제주시,일도2동,제주시 동지역,음료,커피,0.8,6.3,0.02,0.64,0.08,2.72,-0.15,2.72,다다10b02a
202112,까투리꼬치구이행복점,제주시,일도2동,제주시 동지역,주점및주류판매,꼬치구이,0.46,0.5,0,0.01,0.04,0.18,-0.11,0.18,다다10b02a
202112,땅스부대찌개(일도점),제주시,일도2동,제주시 동지역,한식,부대찌개,0.53,1.59,0,0,0.04,0.55,-0.03,0.55,다다10b02a
202112,동광17,제주시,일도2동,제주시 동지역,양식,양식,1.27,0.73,0.01,0.02,0.11,0.27,-0.17,0.27,다다10b02a
202112,아라돼지인제점,제주시,일도2동,제주시 동지역,한식,돼지고기,1.52,0.58,0,0.01,0.13,0.21,-0.13,0.21,다다10b02a
202112,진국수,제주시,일도2동,제주시 동지역,한식,면류,0.54,0.86,0,0.01,0.05,0.31,-0.19,0.31,다다10b02a
202112,삼다닭집,제주시,일도2동,제주시 동지역,한식,치킨,0.25,0.45,0,0.02,0.02,0.17,0,0.17,다다10b02a
202112,고마로포차,제주시,일도2동,제주시 동지역,주점및주류판매,맥주/요리주점,0.27,0.25,0,0.02,0.03,0.11,-0.04,0.11,다다10b02a
202112,오이소돼지해장국,제주시,일도2동,제주시 동지역,한식,돼지고기,0.12,0.14,0,0.01,0.01,0.06,-0.02,0.06,다다10b02a
202112,비비큐인제점,제주시,일도2동,제주시 동지역,패스트푸드,치킨,0.86,1.48,0.01,0.04,0.08,0.55,-0.09,0.55,다다10b02a
202112,피자와치킨의러브레터,제주시,일도2동,제주시 동지역,패스트푸드,치킨,0.11,0.14,0,0.01,0.01,0.06,-0.06,0.06,다다10b02a
202112,은희네해장국,제주시,일도2동,제주시 동지역,한식,해장국,2.18,4.04,0.58,4.21,0.75,5,-1.44,5,다다10b02a
202112,해와달삼계탕,제주시,일도2동,제주시 동지역,한식,삼계탕,0.84,1.17,0,0,0.07,0.4,-0.11,0.4,다다10b02a
202112,한국맥도날드(유)제주일도DT점,제주시,일도2동,제주시 동지역,패스트푸드,햄버거,20.62,87.45,0.22,4.89,1.92,34.32,-3.96,34.32,다다10b02a
202112,한국맥도날드 유한회사 제주일도DT점,제주시,일도2동,제주시 동지역,패스트푸드,햄버거,0.29,0.75,0,0.01,0.03,0.27,-0.08,0.27,다다10b02a
202112,이앤제이(E&J)커피자판기,제주시,일도2동,제주시 동지역,패스트푸드,피자,0.09,0.03,0,0,0.01,0.01,-0.01,0.01,다다10b02a
202112,티바두마리치킨인제점,제주시,일도2동,제주시 동지역,패스트푸드,치킨,0.13,0.17,0,0.01,0.01,0.07,-0.02,0.07,다다10b02a
202112,꼬치캠퍼스,제주시,일도2동,제주시 동지역,주점및주류판매,꼬치구이,0.35,0.31,0,0,0.03,0.11,-0.01,0.11,다다10b02a
202112,금커피별빙수 제주일도점,제주시,일도2동,제주시 동지역,한식,커피,0.22,0.5,0,0,0.02,0.17,-0.06,0.17,다다10b02a
202112,수리조아,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.11,0.14,0,0,0.01,0.05,-0.03,0.05,다다10b02a
202112,파리바게뜨제주인제점,제주시,일도2동,제주시 동지역,간식,베이커리,4.04,11.35,0.02,0.35,0.35,4.21,-0.59,4.21,다다10b02a
202112,어떤하루,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.03,0.14,0,0.01,0,0.06,0,0.06,다다10b02a
202112,커피로카,제주시,일도2동,제주시 동지역,한식,커피,0.38,1.73,0,0.03,0.03,0.62,-0.02,0.62,다다10b02a
202112,피맥데이,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.23,0.2,0,0,0.02,0.07,-0.05,0.07,다다10b02a
202112,바다수산,제주시,일도2동,제주시 동지역,한식,회,1.35,0.47,0.01,0.01,0.13,0.17,-0.04,0.17,다다10b02a
202112,일품왕솥뚜껑,제주시,일도2동,제주시 동지역,한식,가정식,0.54,0.28,0,0,0.04,0.1,-0.02,0.1,다다10b02a
202112,으뜸아이스크림할인점(일도이동점),제주시,일도2동,제주시 동지역,간식,아이스크림/빙수,0.23,1.26,0,0.03,0.02,0.46,0.16,0.46,다다10b02a
202112,프렌즈스크린구내,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.37,0.83,0,0,0.03,0.29,-0.17,0.29,다다10b02a
202112,아구사랑아귀찜본점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.06,0.05,0,0,0,0.02,0.01,0.02,다다10b02a
202112,두리아숯불바베큐일도점,제주시,일도2동,제주시 동지역,패스트푸드,고기,1.02,0.95,0,0,0.08,0.33,-0.15,0.33,다다10b02a
202112,아기천사,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.28,0.45,0,0.03,0.02,0.18,-0.13,0.18,다다10b02a
202112,맛있다고소문난집,제주시,일도2동,제주시 동지역,한식,가정식,1.07,0.47,0,0.03,0.09,0.19,-0.04,0.19,다다10b02a
202112,짜장궁,제주시,일도2동,제주시 동지역,아시아음식,중식,0.71,1.11,0,0.02,0.06,0.4,-0.19,0.4,다다10b02a
202112,제주돈삼겹본점,제주시,일도2동,제주시 동지역,한식,돼지고기,1.06,0.83,0,0.02,0.09,0.31,-0.18,0.31,다다10b02a
202112,소울김밥,제주시,일도2동,제주시 동지역,한식,분식,0.07,0.22,0,0,0.01,0.08,0.02,0.08,다다10b02a
202112,인화닭집,제주시,일도2동,제주시 동지역,한식,치킨,0.04,0.11,0,0,0,0.04,0,0.04,다다10b02a
202112,동춘돌곱창,제주시,일도2동,제주시 동지역,한식,곱창,0.82,0.45,0,0.01,0.07,0.16,-0.07,0.16,다다10b02a
202112,홀스버드,제주시,일도2동,제주시 동지역,한식,가정식,0.83,0.64,0.01,0.03,0.08,0.25,-0.09,0.25,다다10b02a
202112,모이자1호점,제주시,일도2동,제주시 동지역,한식,가정식,0.09,0.11,0,0,0.01,0.04,0.01,0.04,다다10b02a
202112,신전떡볶이인제점,제주시,일도2동,제주시 동지역,간식,분식,0.45,1.34,0,0.04,0.04,0.5,-0.17,0.5,다다10b02a
202112,억이네,제주시,일도2동,제주시 동지역,한식,가정식,0.13,0.25,0,0.01,0.01,0.1,-0.06,0.1,다다10b02a
202112,쉼터,제주시,일도2동,제주시 동지역,주점및주류판매,맥주/요리주점,0.46,0.39,0,0,0.04,0.14,-0.07,0.14,다다10b02a
202112,태화,제주시,일도2동,제주시 동지역,한식,가정식,0.19,0.36,0,0.01,0.02,0.14,-0.01,0.14,다다10b02a
202112,제주정가네밥상,제주시,아라동,제주시 동지역,한식,가정식,2.98,1.11,0.14,0.29,0.38,0.63,-0.05,0.63,다나10b97b
202112,큐큐아림 아라점,제주시,아라동,제주시 동지역,양식,양식,0.63,0.56,0.04,0.19,0.09,0.36,-0.36,0.36,다나10b97b
202112,항아라뚜껑아라점,제주시,아라동,제주시 동지역,한식,가정식,0.13,0.17,0,0.01,0.01,0.07,0.09,0.07,다나10b97b
202112,주식회사 미정 은화수식당 이도점,제주시,이도2동,제주시 동지역,양식,양식,0.53,1.51,0.01,0.08,0.05,0.59,-0.59,0.59,다나10b99b
202112,복주네,제주시,아라동,제주시 동지역,한식,가정식,0.85,0.81,0.01,0.03,0.08,0.31,-0.04,0.31,다나10b99b
202112,태진해장국,제주시,아라동,제주시 동지역,한식,해장국,1.36,2.62,0.01,0.1,0.12,0.99,-0.45,0.99,다나10b99b
202112,유스커피,제주시,아라동,제주시 동지역,한식,커피,1.57,5.05,0.01,0.26,0.14,1.96,-0.8,1.96,다나10b99b
202112,미미커피,제주시,이도2동,제주시 동지역,음료,커피,0.26,0.95,0,0.01,0.02,0.34,-0.15,0.34,다나10b99b
202112,추자섬바당,제주시,이도2동,제주시 동지역,한식,가정식,0.41,0.17,0.02,0.04,0.06,0.1,-0.03,0.1,다나10b99b
202112,제주크랩앤전복,제주시,아라동,제주시 동지역,한식,단품요리 전문,2.48,0.28,0.06,0.03,0.27,0.12,-0.12,0.12,다나10b99b
202112,동막골,제주시,아라동,제주시 동지역,한식,가정식,2.27,3.85,0.02,0.16,0.21,1.46,-0.63,1.46,다나10b99b
202112,시카고부대찌개앤대패가1900아라점,제주시,아라동,제주시 동지역,한식,단품요리 전문,0.09,0.22,0,0.04,0.01,0.11,0.02,0.11,다나10b99b
202112,24시전주명가콩나물국밥,제주시,아라동,제주시 동지역,한식,국밥,2.83,8.79,0.04,0.53,0.27,3.48,-1.01,3.48,다나10b99b
202112,풀바셋제주아라DT점,제주시,아라동,제주시 동지역,음료,커피,9.82,36.84,0.21,3.58,1.02,15.76,-1.51,15.76,다나10b99b
202112,안다미로늘봄,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.3,1.2,0.02,0.1,0.13,0.5,-0.29,0.5,다나10b99b
202112,진아,제주시,아라동,제주시 동지역,한식,가정식,2.67,2.23,0.01,0.04,0.24,0.81,-0.15,0.81,다나10b99b
202112,겨우서른,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.15,0.61,0,0.07,0.02,0.27,-0.14,0.27,다나10b99b
202112,예스예스커피,제주시,이도2동,제주시 동지역,음료,커피,0.05,0.17,0,0.04,0.01,0.1,0.1,0.1,다나10b99b
202112,타임당,제주시,아라동,제주시 동지역,한식,단품요리 전문,0.21,0.47,0,0.01,0.02,0.17,-0.1,0.17,다나10b99b
202112,오프 (oaf),제주시,아라동,제주시 동지역,양식,양식,0.68,0.61,0.02,0.06,0.07,0.26,-0.01,0.26,다나10b99b
202112,대경이네횟집,제주시,아라동,제주시 동지역,한식,회,0.14,0.28,0,0,0.01,0.1,0.09,0.1,다나10b99b
202112,반올림피자샵 이도도남점,제주시,이도2동,제주시 동지역,패스트푸드,피자,0.46,0.67,0,0.02,0.04,0.25,-0.04,0.25,다나10b99b
202112,청춘쌀핫도그제주여고점,제주시,아라동,제주시 동지역,간식,베이커리,0.12,0.78,0,0.04,0.01,0.31,-0.31,0.31,다나10b99b
202112,커피스탬프,제주시,이도2동,제주시 동지역,음료,커피,0.2,1.03,0,0.02,0.02,0.37,-0.16,0.37,다나10b99b
202112,한라드블랑,제주시,아라동,제주시 동지역,한식,단품요리 전문,0.52,1.06,0.01,0.17,0.05,0.51,-0.17,0.51,다나10b98a
202112,베짱이컴퍼니,제주시,아라동,제주시 동지역,한식,단품요리 전문,1.01,3.65,0.01,0.18,0.09,1.41,-0.3,1.41,다나10b98a
